route_distance_m,route_eta_sec,atm_count,bank_count,restaurant_count,pharmacy_count,cafe_count,shopping_mall_count,supermarket_count,hospital_count,police_count,bus_station_count,train_station_count,commercial_activity_score,emergency_presence_score,transport_activity_score,isolation_score,redzone_overlap_score,incident_density,avg_incident_severity,temporal_risk_score,nighttime_score,risk_probability
16500,1831,1,1,14,4,7,1,1,0,2,2,1,23,2,3,45.5,0.740771,4.787879,4.884931,279.178321,0.683791,0.538508
6199,449,3,1,2,0,1,0,0,0,0,0,0,3,0,0,94.0,0.905298,5.646072,7.051003,19.166925,0.733113,0.722505
3977,306,2,1,7,0,5,0,1,0,1,2,1,13,1,3,67.5,0.178676,3.01735,3.68783,5.047713,0.813323,0.267655
2153,394,1,2,0,1,2,0,0,0,0,0,1,2,0,1,94.5,0.053004,2.322341,3.083342,0.000547,0.570622,0.243863
9479,1686,1,1,13,0,14,1,6,2,0,6,1,34,2,7,17.5,0.119444,2.004431,2.5534,4.808818,0.348707,0.197772
6390,399,1,0,4,0,1,0,0,1,0,1,0,5,1,1,86.5,0.997046,5.790297,6.994717,193.057296,0.981393,0.702144
14748,1904,6,3,11,1,5,2,5,2,0,7,3,23,2,10,35.0,0.245504,2.780038,3.583959,14.474482,0.398846,0.418768
2642,412,0,0,4,1,1,2,1,0,0,2,0,8,0,2,81.0,0.138688,2.649508,3.38704,2.062552,0.608788,0.286954
2600,300,0,1,1,0,1,0,2,0,1,1,0,4,1,1,88.5,0.772477,5.769231,5.922001,26.399948,0.61817,0.649518
3703,437,2,1,0,0,1,0,0,0,0,2,0,1,0,2,95.0,0.424883,3.780718,4.152488,8.190554,0.499805,0.491393
10295,1647,2,1,6,5,8,0,3,2,2,5,1,17,4,6,49.0,0.038242,1.06848,3.285404,0.36412,0.313312,0.162346
11396,789,0,1,4,4,0,0,0,2,0,4,1,4,2,5,80.5,0.954805,6.318006,7.159105,110.617867,0.558282,0.738274
7260,1248,1,2,8,1,7,3,2,3,3,6,0,20,6,6,39.0,0.06582,1.101928,3.319256,1.41289,0.460888,0.157542
2683,325,0,0,2,0,1,1,0,0,0,4,0,4,0,4,86.0,0.567723,4.845322,3.898027,16.060051,0.410234,0.447681
10806,1077,2,1,5,3,1,2,5,0,0,3,0,13,0,3,69.5,0.557147,4.441977,4.989569,25.790108,0.366016,0.543301
12339,771,1,0,3,2,3,0,2,1,1,3,1,8,2,4,74.0,0.994321,6.159332,5.769388,43.31113,0.575211,0.749009
10394,652,1,1,5,0,3,0,0,0,1,3,2,8,1,5,74.5,0.885818,6.542236,5.520743,221.769529,0.786575,0.724628
11455,1289,2,2,6,0,3,2,3,0,2,3,0,14,2,3,63.5,0.489083,4.277608,4.38279,27.783624,0.492099,0.405156
2584,300,0,0,2,1,2,0,0,1,0,0,0,4,1,0,90.0,0.074148,1.547988,3.940257,2.347909,0.789548,0.313763
7984,573,3,0,2,1,1,0,2,2,0,4,0,5,2,4,80.0,0.661802,5.761523,5.068625,28.961532,0.125269,0.491774
6791,712,1,3,8,1,2,3,3,1,0,4,1,16,1,5,58.5,0.184214,3.239582,2.105628,2.417999,0.226172,0.184272
9074,790,4,2,6,1,1,2,0,2,1,1,1,9,3,2,73.0,0.675554,5.510249,5.154898,14.791907,0.775358,0.64735
12444,1396,5,2,9,1,8,1,2,1,0,7,1,20,1,8,46.0,0.048816,1.92864,3.283258,6.188183,0.635686,0.269342
10568,1546,2,3,11,0,3,1,2,3,0,11,3,17,3,14,39.0,0.235917,3.595761,3.080008,13.323909,0.537391,0.338299
4080,550,0,0,6,0,3,0,3,2,0,6,0,12,2,6,63.0,0.322769,1.960784,2.816674,0.000407,0.047299,0.232309
5327,1084,3,3,8,2,7,0,3,0,4,4,1,18,4,5,48.5,1.0,9.198423,5.928984,56.674783,0.405103,0.749699
8341,1247,3,2,8,2,7,1,7,5,3,5,2,23,8,7,27.5,0.047798,1.318787,2.978726,0.007552,0.147975,0.174006
14062,1455,3,0,6,2,6,1,2,0,0,0,1,15,0,1,68.5,0.89404,8.178069,5.628975,229.029767,0.265228,0.634944
15000,1795,5,2,16,5,10,3,4,1,2,7,0,33,3,7,17.5,0.711821,5.933333,4.319249,23.471003,0.243515,0.470513
5416,649,1,2,10,2,3,1,3,1,1,7,0,17,2,7,51.5,0.113247,4.246677,4.119645,4.165971,0.684264,0.359161
5970,613,2,1,3,1,6,1,0,2,0,1,1,10,2,2,73.0,0.287146,3.015075,3.453178,5.009672,0.692808,0.402698
10175,804,2,0,7,2,3,2,5,1,1,4,1,17,2,5,54.5,0.53533,4.815725,4.878415,25.221302,0.226407,0.479541
11656,1138,3,2,4,3,8,2,2,2,2,3,2,16,4,5,52.5,0.191485,1.544269,4.697336,12.470904,0.953802,0.438124
4719,441,1,0,8,1,2,1,2,1,1,2,2,13,2,4,64.0,0.16828,1.695274,2.561908,0.02363,0.012745,0.136424
3110,357,1,0,4,0,1,1,1,1,2,3,0,7,3,3,75.5,0.543555,4.823151,4.768744,6.508327,0.098532,0.427741
11000,1340,3,2,18,0,5,4,3,0,3,11,0,30,3,11,17.5,0.112246,3.272727,3.87592,6.750852,0.660413,0.215422
13276,1424,1,1,4,3,6,2,3,1,1,2,1,15,2,3,61.5,0.414485,3.238927,4.198237,15.38277,0.471328,0.407003
6017,493,0,2,2,0,2,0,4,1,0,3,0,8,1,3,77.5,0.669342,4.653482,5.521901,8.578618,0.262079,0.431419
2924,572,1,2,8,3,6,0,0,0,0,0,0,14,0,0,72.0,0.822949,7.181943,6.023405,80.23024,0.381548,0.702955
13006,1797,4,2,8,4,11,2,1,3,2,4,1,22,5,5,38.5,0.535744,5.612794,4.748259,36.00188,0.18516,0.463587
2600,403,0,0,2,0,3,1,1,0,0,0,0,7,0,0,86.0,0.603503,2.692308,4.294034,15.399036,0.252746,0.474694
6340,841,1,1,8,1,10,0,1,3,0,4,1,19,3,5,48.5,0.875316,9.148265,6.331384,230.97339,0.769522,0.726749
3706,665,2,0,7,1,4,0,1,0,1,4,0,12,1,4,68.0,0.101677,1.618996,3.594669,1.866106,0.446856,0.24517
3949,379,0,4,6,1,2,0,1,0,1,0,0,9,1,0,80.0,0.356644,2.785515,2.658012,2.563875,0.239908,0.356921
12274,940,2,1,1,2,4,0,1,0,1,4,1,6,1,5,78.5,0.821239,8.717614,6.898175,147.002719,0.943265,0.807448
9928,1448,3,0,11,1,6,1,3,0,2,6,2,21,2,8,42.0,0.263638,2.820306,3.028627,8.40771,0.377586,0.255009
3870,567,1,2,2,1,9,2,0,3,4,3,1,13,7,4,54.0,0.104069,1.033592,2.282556,0.200019,0.004843,0.167756
15000,2107,1,2,7,0,5,0,5,5,2,9,1,17,7,10,37.0,0.631626,5.2,4.339776,31.897629,0.295352,0.443603
8336,737,1,1,8,1,6,1,2,0,0,0,2,17,0,2,63.0,0.124734,2.639155,3.302455,4.016977,0.806143,0.246223
4500,421,0,0,2,0,0,0,1,0,0,2,0,3,0,2,91.0,0.933029,10.0,5.697094,32.139648,0.57853,0.750464
12893,1569,1,4,12,1,1,2,0,0,1,4,1,15,1,5,60.5,0.811356,6.747848,5.136298,84.264543,0.262912,0.587609
18000,1125,3,2,4,3,6,1,5,2,0,1,1,16,2,2,61.0,0.986407,6.666667,6.422938,568.516107,0.628147,0.699218
4454,519,0,1,3,0,3,3,0,0,1,1,1,9,1,2,77.0,0.776426,6.511001,5.277879,25.374096,0.36471,0.591695
3834,532,1,1,6,1,5,0,0,1,0,1,3,11,1,4,70.0,0.818545,7.824726,3.551032,10.117869,0.238715,0.613235
5812,528,1,1,4,0,2,0,1,1,0,2,0,7,1,2,81.0,0.381769,3.785272,4.248099,19.089542,0.743948,0.449635
4500,300,0,1,3,1,0,1,1,0,0,2,0,5,0,2,87.0,0.977983,9.111111,6.389241,160.948114,0.834828,0.829895
8604,1135,2,3,7,1,5,0,3,1,0,3,0,15,1,3,63.5,0.56504,5.462576,4.48029,22.332103,0.362789,0.523793
11329,1108,2,1,6,1,9,0,0,0,0,2,0,15,0,2,67.0,0.997761,5.914026,5.542222,48.578863,0.501029,0.74743
5303,388,1,0,1,0,0,0,3,0,0,1,1,4,0,2,89.0,0.917879,5.28003,5.337083,30.873993,0.825816,0.667994
10328,1502,1,0,2,1,5,0,2,1,1,4,0,9,2,4,72.0,0.167905,2.033308,3.651247,4.753215,0.36871,0.307741
3987,550,0,0,5,1,0,0,1,0,0,3,0,6,0,3,83.5,0.556386,3.260597,4.76095,7.253341,0.545652,0.400459
4500,301,0,1,3,1,0,0,0,0,0,1,0,3,0,1,92.5,0.832198,10.222222,5.427416,179.393965,0.961695,0.774899
9587,599,0,0,3,0,0,0,1,0,0,2,0,4,0,2,89.0,0.882522,7.301554,5.66516,64.895923,0.617138,0.715438
6631,853,2,1,6,1,0,0,4,0,1,0,0,10,1,0,78.0,0.236707,1.809682,2.883997,0.360555,0.420021,0.244885
9376,910,1,0,3,0,0,0,1,1,0,0,0,4,1,0,90.0,0.698394,7.25256,5.30343,40.153987,0.323578,0.662533
11982,851,0,0,5,0,5,0,1,1,0,1,0,11,1,1,74.5,0.928799,6.927057,6.299167,83.315508,0.516081,0.664502
5363,628,3,1,15,1,4,1,0,2,0,2,0,20,2,2,53.0,1.0,9.136677,6.8688,147.28878,0.775468,0.822578
7039,613,0,2,3,2,5,0,0,0,0,2,0,8,0,2,81.0,0.079507,2.841313,2.469949,4.445996,0.578499,0.354459
6902,783,0,1,1,1,3,1,1,0,0,3,0,6,0,3,83.5,0.921373,6.664735,6.769208,56.93768,0.566,0.752814
3530,458,0,0,5,0,1,0,1,0,2,1,0,7,2,1,80.5,0.057779,1.133144,1.972775,0.00497,0.141946,0.193128
8964,626,2,1,3,0,5,0,3,2,0,5,1,11,2,6,65.0,0.537829,3.79295,5.760648,31.935514,0.882484,0.470029
11179,987,2,1,8,1,8,0,3,0,1,4,0,19,1,4,54.0,0.608486,4.025405,5.171771,18.613997,0.209129,0.42028
6382,1039,3,3,12,3,6,2,3,0,0,7,1,23,0,8,42.0,0.996788,9.558132,7.479716,304.309275,0.99386,0.775911
5343,443,0,1,3,1,1,1,0,0,0,3,1,5,0,4,84.0,0.563156,6.924949,5.6979,11.989553,0.706528,0.555551
2583,403,0,1,9,0,1,0,2,0,1,2,2,12,1,4,68.0,0.140022,3.097174,4.905505,5.797064,0.358874,0.349525
4835,744,1,0,5,0,4,1,1,0,1,3,0,11,1,3,71.5,0.076459,4.136505,2.976058,4.605599,0.423084,0.266823
7018,1335,4,0,15,1,9,2,5,2,0,2,1,31,2,3,29.5,0.93743,8.976917,5.801168,257.191004,0.894765,0.735382
13765,1336,4,3,4,3,11,3,3,1,2,6,0,21,3,6,43.0,0.740909,5.230657,4.442494,44.077101,0.397021,0.418256
7887,644,1,1,7,1,5,0,4,2,0,3,1,16,2,4,58.0,0.5705,5.959173,5.519694,34.752331,0.888902,0.625573
6884,910,1,3,13,5,4,0,3,2,1,7,1,20,3,8,42.0,0.06713,0.871586,2.665728,0.035214,0.064039,0.160208
14428,1053,1,1,2,0,2,0,1,0,0,1,0,5,0,1,88.5,1.0,8.45578,6.467435,540.886013,0.698213,0.824026
6112,699,3,0,7,3,6,2,0,1,0,2,0,15,1,2,65.0,0.105107,1.472513,2.821728,0.618716,0.428231,0.25337
3026,300,0,0,3,0,1,0,1,3,2,0,0,5,5,0,80.0,0.082647,2.643754,3.260648,0.207399,0.208959,0.250627
18000,1125,3,0,5,0,5,0,0,3,0,2,0,10,3,2,71.0,0.910616,8.055556,5.972019,125.632241,0.662995,0.69009
11120,1091,2,1,9,0,4,1,9,1,1,5,0,23,2,5,42.5,0.738894,5.395683,4.408724,14.738886,0.34884,0.418875
10463,806,1,0,6,1,1,1,1,0,0,3,1,9,0,4,76.0,0.855254,5.830068,6.497237,192.489412,0.479032,0.6508
6567,421,0,0,3,1,3,0,2,1,1,2,0,8,2,2,77.0,0.840804,7.004721,5.969715,121.437648,0.764198,0.705314
4682,300,1,2,2,1,0,1,1,1,2,2,0,4,3,2,83.0,0.94143,8.329774,5.854659,88.590421,0.839526,0.783652
6509,807,1,2,7,3,6,1,2,0,0,5,2,16,0,7,57.5,0.47936,4.455369,4.168171,6.72218,0.690094,0.407976
7613,846,3,4,10,2,5,0,4,0,1,7,2,19,1,9,46.5,0.510024,6.567713,4.149326,15.308957,0.389332,0.48686
3457,413,0,0,2,0,3,0,0,0,0,1,0,5,0,1,88.5,0.359205,4.917559,4.549905,4.462429,0.592179,0.534889
3149,421,1,0,5,0,2,0,0,0,0,0,0,7,0,0,86.0,0.57504,6.351223,4.213347,7.504689,0.269954,0.490304
4358,564,0,1,3,1,5,0,0,1,0,3,0,8,1,3,77.5,0.473051,3.900872,3.975499,2.202557,0.242022,0.466276
2800,300,0,2,5,0,5,0,3,1,1,4,0,13,2,4,64.0,0.811572,7.5,5.398445,34.253544,0.866712,0.6525
8523,913,3,1,3,0,3,0,1,0,0,2,1,7,0,3,81.5,0.708776,4.106535,5.057861,20.344414,0.285506,0.561866
5217,440,2,1,4,2,4,1,0,0,0,2,0,9,0,2,79.0,0.575728,4.025302,4.641053,19.785617,0.850544,0.523866
5431,508,1,0,3,0,0,1,3,0,0,1,1,7,0,2,83.0,0.436903,3.498435,4.451066,9.377679,0.694528,0.416271
9524,687,3,2,8,3,3,2,0,3,2,3,2,13,5,5,56.5,0.831571,6.299874,5.183361,35.612653,0.085737,0.591319
10336,769,1,0,3,3,3,2,1,1,1,2,0,9,2,2,75.0,0.619716,4.450464,3.963481,12.695669,0.049852,0.404877
15000,2424,5,3,16,2,11,0,6,2,4,6,1,33,6,7,11.5,0.425215,4.0,4.224552,16.540199,0.500228,0.423098
6305,696,0,0,6,3,1,0,0,1,1,1,0,7,2,1,80.5,0.602635,4.282316,5.234918,16.21818,0.313247,0.470985
11474,1161,6,1,15,3,7,3,2,2,1,4,4,27,3,8,28.0,0.243327,1.568764,2.805491,2.365665,0.225551,0.249559
4987,342,1,1,3,2,1,1,2,1,0,0,0,7,1,0,84.0,0.99331,7.41929,6.73868,150.654021,0.886239,0.885537
5787,386,0,1,3,1,2,1,0,0,0,0,1,6,0,1,86.5,0.981153,13.132884,6.524372,323.788798,0.921699,0.815108
1500,300,0,0,2,1,0,0,1,0,0,0,0,3,0,0,94.0,0.096015,0.666667,4.808186,0.004743,0.593726,0.3028
6739,591,2,1,8,0,7,1,2,1,1,6,0,18,2,6,51.0,0.39886,4.600089,3.320057,6.37567,0.946763,0.472598
3545,748,1,1,8,0,3,0,1,0,2,2,0,12,2,2,69.0,0.027859,4.513399,3.520185,5.528717,0.43905,0.287792
2800,428,1,2,4,1,5,0,2,1,0,0,1,11,1,1,74.5,1.0,12.142857,5.906145,128.196744,0.804875,0.829979
9573,1323,2,2,6,2,6,1,2,2,1,4,4,15,3,8,52.0,0.439614,2.611512,4.307351,9.264342,0.384276,0.402787
7049,726,1,1,10,2,8,0,2,1,5,3,0,20,6,3,43.5,0.098686,1.560505,2.744138,1.185817,0.501918,0.247495
2015,300,0,1,3,1,3,1,1,0,0,0,0,8,0,0,84.0,0.067636,1.985112,2.597379,0.197217,0.452244,0.215651
8305,1048,3,2,9,4,5,0,2,0,1,2,3,16,1,5,58.5,0.098684,2.649007,3.605918,2.776457,0.494319,0.272509
3837,376,1,0,4,0,1,0,0,0,0,0,0,5,0,0,90.0,0.946879,6.254887,4.39056,16.425175,0.267236,0.644893
4491,618,3,2,12,1,12,1,3,0,0,3,2,28,0,5,36.5,0.787059,7.793365,6.090856,144.112557,0.910125,0.698694
4818,531,0,0,4,0,0,0,0,0,0,0,0,4,0,0,92.0,0.974884,6.22665,5.666116,17.878716,0.298409,0.662045
8500,1227,4,2,10,2,9,1,6,2,0,4,0,26,2,4,38.0,0.350681,2.0,4.259228,4.419119,0.616959,0.404246
2764,322,0,1,1,0,2,1,1,0,0,0,0,5,0,0,90.0,0.095519,2.170767,3.437536,2.379706,0.732517,0.343811
17875,1398,0,3,9,0,4,0,3,0,1,2,0,16,1,2,63.0,0.896116,9.174825,6.318977,695.979886,0.817268,0.752868
7833,1085,2,2,6,1,5,0,1,2,0,1,0,12,2,1,70.5,0.060749,1.02132,2.035596,0.11813,0.244977,0.153198
6813,863,3,1,5,3,3,0,5,1,2,3,1,13,3,4,62.0,0.183668,2.348451,4.282566,4.862826,0.636854,0.392702
10315,1339,2,2,15,2,9,2,1,2,0,4,0,27,2,4,36.0,0.574623,4.84731,4.637524,40.150767,0.493417,0.479427
2800,349,2,0,4,0,6,2,1,0,0,2,0,13,0,2,71.0,0.734505,6.785714,5.749933,15.824832,0.808175,0.681543
2545,470,1,0,1,1,1,0,0,0,0,1,0,2,0,1,94.5,0.21424,2.357564,2.486694,2.652742,0.379682,0.304501
9768,967,0,0,2,0,0,1,0,0,0,1,0,3,0,1,92.5,0.777103,6.961507,5.596308,60.726936,0.264643,0.747469
11669,958,1,2,3,1,5,1,4,0,1,2,1,13,1,3,67.5,0.780656,5.39892,5.86337,41.219366,0.648312,0.670554
2212,300,0,1,6,1,2,0,1,1,1,0,1,9,2,1,76.5,0.154686,2.260398,3.087032,0.532257,0.749129,0.350601
12202,812,2,0,6,3,0,2,0,0,0,2,1,8,0,3,79.5,0.936333,6.146533,7.087366,145.161213,0.84975,0.701056
15000,2077,3,1,15,1,9,4,2,2,3,5,0,30,5,5,22.5,0.624255,4.4,4.517904,55.986582,0.263482,0.405346
10090,1380,3,1,9,4,4,0,2,2,0,7,1,15,2,8,54.0,0.170071,2.279485,2.9696,1.660647,0.343133,0.258062
7356,880,2,0,7,1,7,0,2,1,0,5,2,16,1,7,55.5,0.69056,6.253399,5.018908,28.918135,0.62371,0.633487
14175,1857,5,2,13,6,6,4,2,3,1,2,2,25,4,4,36.0,0.691963,4.444444,4.982531,210.475299,0.402664,0.437876
8649,747,2,0,7,0,4,0,0,1,0,1,0,11,1,1,74.5,0.947554,4.277951,5.940505,55.104087,0.428977,0.655575
5792,500,1,1,2,1,2,0,2,2,1,2,0,6,3,2,79.0,0.136303,2.589779,2.79567,3.677033,0.743602,0.363121
13000,1518,4,3,10,7,12,3,3,0,1,1,0,28,1,1,40.5,0.099354,3.307692,2.901159,9.983631,0.467646,0.275038
5607,502,1,0,0,0,2,0,2,0,0,1,0,4,0,1,90.5,0.907758,5.8855,6.507727,34.532068,0.439167,0.696496
6754,612,0,1,4,2,2,1,0,0,0,3,0,7,0,3,81.5,0.583923,4.441812,4.779549,9.129819,0.360603,0.462392
3200,300,2,0,0,1,3,0,0,0,0,1,0,3,0,1,92.5,0.429378,2.1875,3.988776,3.249272,0.31574,0.4186
5684,633,1,1,1,1,2,0,0,0,0,1,1,3,0,2,91.0,0.422646,4.398311,3.968106,5.937449,0.261968,0.47706
18000,1189,0,1,8,2,4,1,3,0,0,5,0,16,0,5,60.5,0.973153,6.833333,6.336075,542.667364,0.8103,0.750528
6406,714,1,1,7,0,6,1,2,0,4,1,1,16,4,2,57.0,0.343497,3.43428,2.764828,6.087936,0.074316,0.245037
10633,1567,4,1,9,1,5,2,2,2,0,8,3,18,2,11,43.5,0.768588,4.420201,4.086903,44.651443,0.263809,0.551641
5356,723,2,1,5,0,5,0,1,1,2,2,2,11,3,4,66.0,0.435739,4.294249,3.826762,3.981772,0.417613,0.380555
5074,654,2,0,4,0,3,0,3,0,1,1,0,10,1,1,76.5,0.887104,8.474576,5.976787,44.251621,0.577772,0.646654
6904,852,0,0,4,3,4,0,0,0,2,2,1,8,2,3,75.5,0.592959,4.924681,4.326759,6.932564,0.200223,0.497892
6957,1104,2,0,10,3,6,1,1,0,1,7,1,18,1,8,50.0,0.046862,1.006181,2.633299,0.495316,0.087481,0.183032
8465,792,1,1,7,1,2,0,3,2,0,1,0,12,2,1,70.5,0.603142,5.316007,4.057389,20.250532,0.197284,0.558718
8574,888,2,2,12,2,5,1,1,1,0,4,0,19,1,4,54.0,0.193228,2.79916,3.053304,10.723586,0.725903,0.303648
6815,425,2,0,2,1,3,0,1,0,0,1,0,6,0,1,86.5,0.703713,5.869406,5.295753,140.369103,0.94066,0.681405
9755,1058,2,0,1,0,1,0,0,0,1,0,0,2,1,0,94.0,0.74166,6.150692,4.804092,47.013576,0.273441,0.663075
7620,768,0,2,5,2,0,1,1,0,0,1,0,7,0,1,84.5,0.370664,2.755906,4.157835,4.664814,0.342145,0.40375
16500,1761,4,1,16,4,9,1,1,1,1,6,2,27,2,8,30.0,0.553534,4.242424,5.779214,21.772044,0.705481,0.584532
6261,719,0,0,10,1,15,0,1,0,0,4,2,26,0,6,39.0,0.927161,7.666507,5.554594,147.667363,0.995567,0.715278
3499,352,0,0,8,1,4,0,1,2,0,4,0,13,2,4,64.0,0.142014,3.429551,3.009228,1.097178,0.142679,0.251178
7821,992,1,1,5,1,4,0,0,0,0,2,1,9,0,3,77.5,0.58146,4.730853,5.398792,13.801926,0.347129,0.529646
12459,778,1,2,4,2,1,0,2,0,0,1,0,7,0,1,84.5,1.0,9.310539,7.341101,533.298949,0.818092,0.825819
9650,1397,4,1,9,1,7,0,2,1,4,5,1,18,5,6,45.0,0.797392,4.663212,4.596234,42.083685,0.597598,0.495988
2241,300,0,0,4,0,3,2,0,0,0,0,0,9,0,0,82.0,0.120559,2.231147,2.532637,1.350924,0.668029,0.272787
10205,637,1,2,4,1,2,0,2,0,1,0,0,8,1,0,82.0,0.892312,8.32925,5.871638,284.840884,0.658681,0.714225
11246,906,3,2,7,1,2,2,2,0,2,5,0,13,2,5,62.5,0.72468,7.02472,4.862893,59.209746,0.708263,0.521718
5765,751,2,3,6,1,2,2,4,1,0,2,0,14,1,2,67.0,0.070669,2.601908,2.679318,4.203226,0.636172,0.283787
8225,761,0,2,7,0,4,0,1,0,0,1,0,12,0,1,74.5,0.564586,4.863222,5.229424,33.279678,0.93199,0.575298
5765,795,1,1,5,0,5,3,3,2,0,5,0,16,2,5,56.5,0.596108,5.897658,5.849977,21.157178,0.502367,0.594245
5903,770,1,3,9,0,5,0,1,1,0,3,0,15,1,3,63.5,0.460652,3.388108,4.325554,15.958502,0.423182,0.418797
8249,1024,0,5,8,4,10,3,1,1,0,7,2,22,1,9,40.5,0.216043,1.212268,3.754334,0.05449,0.107366,0.128161
3210,324,1,0,6,2,4,0,2,1,3,2,0,12,4,2,65.0,0.166055,2.180685,1.607245,3.490459,0.024578,0.157574
8137,616,0,0,5,1,3,0,3,0,0,2,0,11,0,2,75.0,0.832022,6.882143,7.018357,133.793716,0.810319,0.676419
18000,1125,4,2,10,0,9,2,6,0,2,4,1,27,2,5,34.5,1.0,7.444444,7.181803,620.560129,0.876694,0.703611
2623,365,1,0,2,2,1,0,3,0,0,0,0,6,0,0,88.0,0.026703,2.287457,2.569048,0.687409,0.335191,0.229137
15000,1424,4,2,13,3,6,3,3,0,3,10,2,25,3,12,26.0,0.294262,4.733333,4.484891,43.037351,0.91152,0.429228
9130,1369,2,2,10,3,9,0,0,1,3,1,0,19,4,1,52.5,0.145241,5.58598,2.596746,4.675063,0.253071,0.283503
12467,1230,2,4,8,4,7,1,4,1,0,2,1,20,1,3,53.5,0.480087,2.245929,4.038502,6.741914,0.301887,0.406449
1953,305,1,0,2,0,1,0,0,0,0,2,1,3,0,3,89.5,0.07052,4.096262,3.076981,1.842359,0.440553,0.314787
18000,2037,1,2,5,2,3,0,1,0,0,1,0,9,0,1,80.5,0.581053,5.388889,5.312072,32.861501,0.519393,0.692125
4738,457,1,0,4,1,4,2,2,3,3,3,1,12,6,4,58.0,0.054814,1.477417,3.046831,0.094799,0.822534,0.295058
4185,358,0,0,8,0,1,0,3,0,0,3,1,12,0,4,70.0,0.314759,4.540024,4.97974,5.990419,0.918099,0.411967
10011,1007,4,2,12,1,6,2,0,1,1,2,0,20,2,2,53.0,0.494211,5.094396,4.868462,29.90232,0.995252,0.584409
1500,300,1,0,1,0,4,0,1,0,0,3,1,6,0,4,82.0,0.205102,1.333333,2.580913,0.065979,0.545949,0.274503
5302,622,1,0,11,1,3,2,0,0,0,0,0,16,0,0,68.0,0.07368,2.074689,4.273873,8.045453,0.568415,0.22369
7679,694,2,0,4,0,2,1,1,0,0,0,0,8,0,0,84.0,0.689991,3.516083,5.833512,36.012506,0.641125,0.65348
2322,301,0,1,1,0,0,0,2,0,0,1,0,3,0,1,92.5,0.060709,3.014643,3.20081,0.043991,0.507348,0.272868
9651,871,1,0,4,2,1,0,1,0,0,3,0,6,0,3,83.5,1.0,10.154388,7.524667,77.801679,0.625096,0.839718
6467,635,2,0,5,0,2,0,0,1,1,2,2,7,2,4,76.0,0.613998,3.711149,3.896349,10.403325,0.193172,0.49497
2742,300,3,0,3,0,3,0,1,2,0,1,0,7,2,1,80.5,0.160059,3.282276,4.711328,0.054815,0.679863,0.315166
11920,1595,6,5,23,0,19,4,7,1,0,8,4,53,1,12,0.0,0.838581,6.963087,5.65041,89.280094,0.887418,0.679441
18000,1155,2,2,14,0,4,3,3,2,3,1,0,24,5,1,40.5,1.0,8.111111,6.896018,251.841559,0.803408,0.817269
4514,305,0,1,4,2,1,0,0,0,0,0,1,5,0,1,88.5,0.872696,10.190518,7.378562,28.139037,0.998927,0.718565
9806,612,2,1,5,0,1,1,1,1,0,2,0,8,1,2,79.0,0.863435,6.32266,5.974726,232.752736,0.986072,0.707679
5800,842,1,4,9,2,2,1,2,3,0,3,0,14,3,3,61.5,0.583799,2.758621,4.725266,3.949772,0.357049,0.435797
7434,754,3,1,21,1,15,0,3,0,0,8,2,39,0,10,7.0,0.859882,9.954264,5.834865,315.192457,0.818701,0.671249
6919,581,2,1,4,1,4,0,2,0,1,1,0,10,1,1,76.5,0.114835,2.023414,3.235783,3.698069,0.72658,0.30083
4262,401,0,0,3,2,5,0,1,0,3,2,1,9,3,3,71.5,0.480249,6.100422,5.215962,11.244737,0.997354,0.489191
11000,1281,4,2,15,2,7,2,5,1,3,1,1,29,4,2,31.0,0.345392,1.727273,3.623516,6.498734,0.147565,0.257706
12131,1108,4,2,9,1,6,0,4,1,0,2,0,19,1,2,57.0,0.788837,7.583876,5.561053,44.785145,0.753086,0.649977
16500,1431,4,2,5,0,2,0,10,0,0,5,3,17,0,8,54.0,0.65665,4.242424,3.859562,20.495825,0.035566,0.513416
3592,646,4,0,3,2,9,1,3,0,0,2,0,16,0,2,65.0,0.08025,4.175947,3.5285,0.098491,0.320381,0.266484
17243,1179,6,2,5,4,2,1,3,0,0,4,1,11,0,5,70.5,0.739438,6.611379,5.277416,360.625189,0.786469,0.704039
17207,1276,1,1,4,1,4,1,5,0,2,0,2,14,2,2,65.0,1.0,7.20637,6.083072,80.934234,0.746187,0.759379
7790,885,2,1,4,0,11,1,3,1,2,0,1,19,3,1,54.5,0.493408,4.749679,4.151547,15.993363,0.096413,0.414604
13769,1416,2,2,17,6,16,3,6,2,4,7,1,42,6,8,0.0,0.807548,5.447019,4.670906,30.736271,0.23642,0.462113
6962,586,1,1,1,1,2,0,4,1,0,4,1,7,1,5,76.5,0.416832,4.021833,5.889153,25.106961,0.947796,0.45871
9592,870,3,1,8,3,5,0,1,2,0,2,0,14,2,2,65.0,0.645121,6.984987,4.799347,29.782862,0.654413,0.655746
8024,979,3,2,18,2,9,1,5,0,0,2,2,33,0,4,28.0,0.962409,8.225324,6.18365,255.643264,0.567291,0.651921
5390,702,1,1,4,3,1,0,0,0,0,2,0,5,0,2,87.0,0.035758,2.226345,2.601887,0.916657,0.490477,0.321173
8023,967,1,2,13,1,4,0,6,1,0,5,1,23,1,6,43.0,0.145916,2.617475,3.747561,0.471839,0.576731,0.272967
15000,1811,5,3,9,3,6,2,2,0,1,9,1,19,1,10,45.0,0.407843,4.466667,4.872153,22.98417,0.571921,0.425849
